image_id,kind,x,y,h_c,ring,patch_size,orig_path,radius_px,gamma_decay,combine_mode,codec
Test_SRC0058,hot,47,442,0.8927316069602966,1,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_002_x47_y442.png,60,1.6,max,BPG
Test_SRC0058,hot,476,383,0.7599164843559265,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_003_x476_y383.png,60,1.6,max,BPG
Test_SRC0058,hot,512,402,0.8778378367424011,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_004_x512_y402.png,60,1.6,max,BPG
Test_SRC0058,hot,34,422,0.8415106534957886,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_005_x34_y422.png,60,1.6,max,BPG
Test_SRC0058,hot,488,367,0.6911115646362305,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_006_x488_y367.png,60,1.6,max,BPG
Test_SRC0058,hot,50,411,0.8655836582183838,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_007_x50_y411.png,60,1.6,max,BPG
Test_SRC0058,hot,45,400,0.6899198293685913,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_008_x45_y400.png,60,1.6,max,BPG
Test_SRC0058,hot,25,446,0.6259749531745911,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_009_x25_y446.png,60,1.6,max,BPG
Test_SRC0058,hot,17,414,0.5246283411979675,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_010_x17_y414.png,60,1.6,max,BPG
Test_SRC0058,hot,502,391,0.9812366366386414,0,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_011_x502_y391.png,60,1.6,max,BPG
Test_SRC0058,hot,12,54,0.9843042492866516,0,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_012_x12_y54.png,60,1.6,max,BPG
Test_SRC0058,hot,476,420,0.5958669185638428,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_013_x476_y420.png,60,1.6,max,BPG
Test_SRC0058,hot,36,463,0.5086374282836914,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_014_x36_y463.png,60,1.6,max,BPG
Test_SRC0058,hot,40,411,0.8162834644317627,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_015_x40_y411.png,60,1.6,max,BPG
Test_SRC0058,hot,75,396,0.4896182119846344,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_016_x75_y396.png,60,1.6,max,BPG
Test_SRC0058,hot,489,412,0.8258506059646606,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_017_x489_y412.png,60,1.6,max,BPG
Test_SRC0058,hot,26,69,0.8759620189666748,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_018_x26_y69.png,60,1.6,max,BPG
Test_SRC0058,hot,44,58,0.6701230406761169,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_019_x44_y58.png,60,1.6,max,BPG
Test_SRC0058,hot,25,432,0.7164151668548584,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_020_x25_y432.png,60,1.6,max,BPG
Test_SRC0058,hot,530,368,0.4513225257396698,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_021_x530_y368.png,60,1.6,max,BPG
Test_SRC0058,hot,13,82,0.7688474655151367,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_022_x13_y82.png,60,1.6,max,BPG
Test_SRC0058,hot,41,451,0.7457337975502014,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_023_x41_y451.png,60,1.6,max,BPG
Test_SRC0058,hot,13,98,0.47703686356544495,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_024_x13_y98.png,60,1.6,max,BPG
Test_SRC0058,hot,32,411,0.7336004972457886,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_025_x32_y411.png,60,1.6,max,BPG
Test_SRC0058,hot,522,400,0.757696807384491,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_026_x522_y400.png,60,1.6,max,BPG
Test_SRC0058,hot,50,44,0.5057199597358704,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_027_x50_y44.png,60,1.6,max,BPG
Test_SRC0058,hot,469,375,0.584202766418457,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_028_x469_y375.png,60,1.6,max,BPG
Test_SRC0058,hot,17,63,0.976003885269165,0,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_029_x17_y63.png,60,1.6,max,BPG
Test_SRC0058,hot,523,408,0.6934985518455505,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_030_x523_y408.png,60,1.6,max,BPG
Test_SRC0058,hot,82,423,0.6628125905990601,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_031_x82_y423.png,60,1.6,max,BPG
Test_SRC0058,hot,15,30,0.7042983770370483,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_032_x15_y30.png,60,1.6,max,BPG
Test_SRC0058,hot,480,357,0.45313066244125366,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_033_x480_y357.png,60,1.6,max,BPG
Test_SRC0058,hot,519,380,0.7498102188110352,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_034_x519_y380.png,60,1.6,max,BPG
Test_SRC0058,hot,509,361,0.5819903612136841,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_035_x509_y361.png,60,1.6,max,BPG
Test_SRC0058,hot,81,436,0.6686577200889587,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_036_x81_y436.png,60,1.6,max,BPG
Test_SRC0058,hot,511,379,0.8296449780464172,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_037_x511_y379.png,60,1.6,max,BPG
Test_SRC0058,hot,527,388,0.6768845915794373,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_038_x527_y388.png,60,1.6,max,BPG
Test_SRC0058,hot,69,443,0.789268970489502,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_hot_039_x69_y443.png,60,1.6,max,BPG
Test_SRC0058,cold,17,210,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_000_x17_y210.png,60,1.6,max,BPG
Test_SRC0058,cold,559,248,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_001_x559_y248.png,60,1.6,max,BPG
Test_SRC0058,cold,234,107,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_002_x234_y107.png,60,1.6,max,BPG
Test_SRC0058,cold,429,295,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_003_x429_y295.png,60,1.6,max,BPG
Test_SRC0058,cold,589,301,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_004_x589_y301.png,60,1.6,max,BPG
Test_SRC0058,cold,103,53,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_005_x103_y53.png,60,1.6,max,BPG
Test_SRC0058,cold,449,154,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_006_x449_y154.png,60,1.6,max,BPG
Test_SRC0058,cold,443,86,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_007_x443_y86.png,60,1.6,max,BPG
Test_SRC0058,cold,583,320,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_008_x583_y320.png,60,1.6,max,BPG
Test_SRC0058,cold,89,282,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_009_x89_y282.png,60,1.6,max,BPG
Test_SRC0058,cold,343,315,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_010_x343_y315.png,60,1.6,max,BPG
Test_SRC0058,cold,417,66,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_011_x417_y66.png,60,1.6,max,BPG
Test_SRC0058,cold,121,228,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_012_x121_y228.png,60,1.6,max,BPG
Test_SRC0058,cold,102,390,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_013_x102_y390.png,60,1.6,max,BPG
Test_SRC0058,cold,546,238,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_014_x546_y238.png,60,1.6,max,BPG
Test_SRC0058,cold,411,162,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0058_cold_015_x411_y162.png,60,1.6,max,BPG
Test_SRC0100,hot,105,116,0.6997866630554199,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_000_x105_y116.png,60,1.6,max,PNG
Test_SRC0100,hot,385,47,0.9699718952178955,0,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_001_x385_y47.png,60,1.6,max,PNG
Test_SRC0100,hot,346,57,0.6020103096961975,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_002_x346_y57.png,60,1.6,max,PNG
Test_SRC0100,hot,393,363,0.7938734292984009,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_003_x393_y363.png,60,1.6,max,PNG
Test_SRC0100,hot,76,159,0.5534868240356445,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_004_x76_y159.png,60,1.6,max,PNG
Test_SRC0100,hot,111,180,0.5572967529296875,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_005_x111_y180.png,60,1.6,max,PNG
Test_SRC0100,hot,357,372,0.7561144232749939,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_006_x357_y372.png,60,1.6,max,PNG
Test_SRC0100,hot,141,120,0.47729820013046265,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_007_x141_y120.png,60,1.6,max,PNG
Test_SRC0100,hot,388,353,0.8911811709403992,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_008_x388_y353.png,60,1.6,max,PNG
Test_SRC0100,hot,367,16,0.5572967529296875,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_009_x367_y16.png,60,1.6,max,PNG
Test_SRC0100,hot,398,84,0.4991052746772766,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_010_x398_y84.png,60,1.6,max,PNG
Test_SRC0100,hot,380,78,0.7042983770370483,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_011_x380_y78.png,60,1.6,max,PNG
Test_SRC0100,hot,350,328,0.5975400805473328,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_012_x350_y328.png,60,1.6,max,PNG
Test_SRC0100,hot,400,31,0.699186384677887,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_013_x400_y31.png,60,1.6,max,PNG
Test_SRC0100,hot,81,121,0.5537586808204651,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_014_x81_y121.png,60,1.6,max,PNG
Test_SRC0100,hot,142,146,0.614651083946228,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_015_x142_y146.png,60,1.6,max,PNG
Test_SRC0100,hot,341,44,0.508902907371521,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_016_x341_y44.png,60,1.6,max,PNG
Test_SRC0100,hot,100,137,0.9298362731933594,1,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_017_x100_y137.png,60,1.6,max,PNG
Test_SRC0100,hot,336,338,0.47886690497398376,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_018_x336_y338.png,60,1.6,max,PNG
Test_SRC0100,hot,381,24,0.7363880276679993,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_019_x381_y24.png,60,1.6,max,PNG
Test_SRC0100,hot,400,352,0.7209922075271606,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_020_x400_y352.png,60,1.6,max,PNG
Test_SRC0100,hot,363,56,0.8659507632255554,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_021_x363_y56.png,60,1.6,max,PNG
Test_SRC0100,hot,138,156,0.6454259157180786,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_022_x138_y156.png,60,1.6,max,PNG
Test_SRC0100,hot,123,123,0.7498102188110352,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_023_x123_y123.png,60,1.6,max,PNG
Test_SRC0100,hot,358,384,0.5886365175247192,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_024_x358_y384.png,60,1.6,max,PNG
Test_SRC0100,hot,389,75,0.7225220799446106,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_025_x389_y75.png,60,1.6,max,PNG
Test_SRC0100,hot,404,370,0.5709716081619263,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_026_x404_y370.png,60,1.6,max,PNG
Test_SRC0100,hot,384,11,0.491459459066391,5,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_027_x384_y11.png,60,1.6,max,PNG
Test_SRC0100,hot,402,50,0.7843633890151978,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_028_x402_y50.png,60,1.6,max,PNG
Test_SRC0100,hot,84,152,0.7336004972457886,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_029_x84_y152.png,60,1.6,max,PNG
Test_SRC0100,hot,84,163,0.6451379656791687,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_030_x84_y163.png,60,1.6,max,PNG
Test_SRC0100,hot,113,154,0.9359492063522339,1,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_031_x113_y154.png,60,1.6,max,PNG
Test_SRC0100,hot,93,149,0.8700060844421387,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_032_x93_y149.png,60,1.6,max,PNG
Test_SRC0100,hot,355,343,0.819344699382782,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_033_x355_y343.png,60,1.6,max,PNG
Test_SRC0100,hot,100,177,0.5930821895599365,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_034_x100_y177.png,60,1.6,max,PNG
Test_SRC0100,hot,91,174,0.5781256556510925,4,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_035_x91_y174.png,60,1.6,max,PNG
Test_SRC0100,hot,118,164,0.8001638650894165,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_036_x118_y164.png,60,1.6,max,PNG
Test_SRC0100,hot,365,341,0.8978099226951599,1,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_037_x365_y341.png,60,1.6,max,PNG
Test_SRC0100,hot,387,328,0.6934985518455505,3,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_038_x387_y328.png,60,1.6,max,PNG
Test_SRC0100,hot,374,333,0.8272279500961304,2,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_hot_039_x374_y333.png,60,1.6,max,PNG
Test_SRC0100,cold,552,342,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_000_x552_y342.png,60,1.6,max,PNG
Test_SRC0100,cold,562,440,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_001_x562_y440.png,60,1.6,max,PNG
Test_SRC0100,cold,419,431,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_002_x419_y431.png,60,1.6,max,PNG
Test_SRC0100,cold,244,132,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_003_x244_y132.png,60,1.6,max,PNG
Test_SRC0100,cold,53,259,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_004_x53_y259.png,60,1.6,max,PNG
Test_SRC0100,cold,354,208,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_005_x354_y208.png,60,1.6,max,PNG
Test_SRC0100,cold,64,467,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_006_x64_y467.png,60,1.6,max,PNG
Test_SRC0100,cold,87,82,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_007_x87_y82.png,60,1.6,max,PNG
Test_SRC0100,cold,266,68,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_008_x266_y68.png,60,1.6,max,PNG
Test_SRC0100,cold,477,380,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_009_x477_y380.png,60,1.6,max,PNG
Test_SRC0100,cold,10,91,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_010_x10_y91.png,60,1.6,max,PNG
Test_SRC0100,cold,435,243,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_011_x435_y243.png,60,1.6,max,PNG
Test_SRC0100,cold,601,248,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_012_x601_y248.png,60,1.6,max,PNG
Test_SRC0100,cold,544,63,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_013_x544_y63.png,60,1.6,max,PNG
Test_SRC0100,cold,89,313,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_014_x89_y313.png,60,1.6,max,PNG
Test_SRC0100,cold,325,198,0.0,7,20,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0100_cold_015_x325_y198.png,60,1.6,max,PNG
